Código BDNS,Mecanismo de Recuperación y Resiliencia,Administración,Departamento,Órgano,Fecha de registro,Título de la convocatoria,Título cooficial
337755,NO,CANARIAS,"CONSEJERÍA DE AGRICULTURA, GANADERÍA, PESCA Y AGUAS",,18/03/2017,"SALDO PDR 2007/2013, Orden de 20 de diciembre de 2012, subvenciones para indemnizar a los agricultores por las dificultades naturales en zonas de montaña",
337756,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención de establecimiento promoción empleo autónomo,
337757,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337758,NO,CANARIAS,"CONSEJERÍA DE AGRICULTURA, GANADERÍA, PESCA Y AGUAS",,18/03/2017,"SALDO PDR 2007/2013, Orden de 20 de diciembre de 2012, subvenciones para indemnizar a los agricultores por las dificultades naturales en zonas de",
337759,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. DE 16 DE OCTUBRE DE  1998,
337760,NO,CANARIAS,"CONSEJERÍA DE POLÍTICA TERRITORIAL, SOSTENIBILIDAD Y SEGURIDAD",,18/03/2017,ACTUACIONES DE MEJORA EN LA GESTIÓN DE RESIDUOS ASÍ COMO ACTUACIONES DIVERSAS EN GESTIÓN DE RESIDUOS,
337761,NO,CANARIAS,CONSEJERÍA DE EDUCACIÓN Y UNIVERSIDADES,,18/03/2017,Subvenciones directas a favor de las Federaciones de Asociaciones de Madres y Padres de alumnos y alumnas de centros docentes y a su Confederación para gastos de funcionamiento,
337762,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,SUBVENCIÓN COSTES SALARIALES,
337763,NO,CANARIAS,"CONSEJERÍA DE PRESIDENCIA, JUSTICIA E IGUALDAD",,18/03/2017,SUBVENCIÓN PARA EL ABONO AL COLEGIO DE ABOGADOS DE LAS PALMAS POR ACTUACIONES TO Y AJG 1º T 16,
337764,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337765,NO,CANARIAS,INSTITUTO CANARIO DE LA VIVIENDA,,18/03/2017,Subvención autonómica para adquisición de vivienda protegida de nueva construcción,
337766,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención financiera promoción empleo autónomo,
337767,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,SUBVENCION COSTES SALARIALES,
337768,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337769,NO,CANARIAS,"CONSEJERÍA DE AGRICULTURA, GANADERÍA, PESCA Y AGUAS",,18/03/2017,"SALDO PDR 2007/2013, Orden de 20 de diciembre de 2012, subvenciones para indemnizar a los agricultores por las dificultades naturales en zonas de",
337770,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención financiera promoción empleo autónomo,
337771,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención para asistencia técnica promoción empleo autónomo,
337772,NO,CANARIAS,"CONSEJERÍA DE AGRICULTURA, GANADERÍA, PESCA Y AGUAS",,18/03/2017,"SALDO PDR 2007/2013, Orden de 20 de diciembre de 2012, subvenciones para indemnizar a los agricultores por las dificultades naturales en zonas de",
337773,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención financiera promoción empleo autónomo,
337774,NO,CANARIAS,"CONSEJERÍA DE PRESIDENCIA, JUSTICIA E IGUALDAD",,18/03/2017,SUBVENCIÓN PARA EL ABONO AL COLEGIO DE ABOGADOS DE SC/LA PALMA POR ACTUACIONES TO Y AJG 1º T 16,
337775,NO,CANARIAS,"CONSEJERÍA DE AGRICULTURA, GANADERÍA, PESCA Y AGUAS",,18/03/2017,"SALDO PDR 2007/2013, Orden de 20 de diciembre de 2012, subvenciones para indemnizar a los agricultores por las dificultades naturales en zonas de",
337776,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337777,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337778,NO,CANARIAS,"CONSEJERÍA DE AGRICULTURA, GANADERÍA, PESCA Y AGUAS",,18/03/2017,"SALDO PDR 2007/2013, Orden de 20 de diciembre de 2012, subvenciones para indemnizar a los agricultores por las dificultades naturales en zonas de",
337779,NO,CANARIAS,INSTITUTO CANARIO DE LA VIVIENDA,,18/03/2017,Reposición y Reurbanización de la Urbaniación Las Chumberas,
337780,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,SUBVENCIÓN COSTES SALARIALES CEE,
337781,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,PLAN EXTRAORDINARIO DE EMPLEO SOCIAL 2016 / 2017,
337782,NO,CANARIAS,"CONSEJERÍA DE AGRICULTURA, GANADERÍA, PESCA Y AGUAS",,18/03/2017,"SALDO PDR 2007/2013, Orden de 20 de diciembre de 2012, subvenciones para indemnizar a los agricultores por las dificultades naturales en zonas de",
337783,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,SUBVENCIÓN COSTES SALARIALES CEE,
337784,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337785,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,SUBVENCION COSTES SALARIALES,
337786,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337787,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337788,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. de 16 de octubre de 1998,
337789,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337790,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,SUBVENCION COSTES SALARIALES CEE,
337791,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337792,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,SUBVENCIÓN COSTES SALARIALES,
337793,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,PLAN EXTRAORDINARIO EMPLEO SOCIAL,
337794,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,SUBVENCIÓN COSTES SALARIALEL CEE,
337795,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,SUBVENCION COSTES SALARIALES,
337796,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención de establecimiento promoción empleo autónomo,
337797,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,SUBVENCIÓN COSTES SALARIALES,
337798,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,SUBVENCIÓN COSTES SALARIALES,
337799,NO,CANARIAS,"CONSEJERÍA DE PRESIDENCIA, JUSTICIA E IGUALDAD",,18/03/2017,SUBVENCIÓN PARA EL ABONO AL COLEGIO DE ABOGADOS DE LANZAROTE POR ACTUACIONES TO Y AJG 1º T 16,
337800,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,ORDEN MTAS DE 13 DE ABRIL DE 1994 FOMENTO EMPLEO TRABAJADORES CON DISCAPACIDAD RD 1451/1983 DE 11 DE MAYO,
337801,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,PLAN EXTRAORDINARIO EMPLEO SOCIAL,
337802,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,ORDEN MTAS DE 13 DE ABRIL DE 1994 FOMENTO EMPLEO TRABAJADORES CON DISCAPACIDAD RD 1451/1983 DE 11 DE MAYO,
337803,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. DE 16 DE OCTUBRE DE 1998,
337804,NO,CANARIAS,INSTITUTO CANARIO DE LA VIVIENDA,,18/03/2017,Reposición y Reurbanización de la Urbanización Las Chumberas,
337805,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,ORDEN MTAS DE 13 DE ABRIL DE 1994 FOMENTO EMPLEO TRABAJADORES CON DISCAPACIDAD RD 1451/1983 DE 11 DE MAYO,
337806,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,PLAN EXTRAORDINARIO EMPLEO SOCIAL,
337807,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337808,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención financiera promoción empleo autónomo,
337809,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,PLAN EXTRAORDINARIO EMPLEO SOCIAL,
337810,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337811,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención de establecimiento promoción empleo autónomo,
337812,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337813,NO,CANARIAS,"CONSEJERÍA DE EMPLEO, POLÍTICAS SOCIALES Y VIVIENDA",,18/03/2017,LEY DE PRESUPUESTOS GENERALES DE LA COMUNIDAD AUTÓNOMA DE CANARIAS PARA 2016,
337814,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337815,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,SUBVENCIÓN COSTES SALARIALES,
337816,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención financiera promoción empleo autónomo,
337817,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337818,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337819,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337820,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Servicio asesoramiento al autoempleo y al emprendimiento,
337821,NO,CANARIAS,PRESIDENCIA DEL GOBIERNO,,18/03/2017,SUFRAGAR GASTOS GENERALES DE LA MODALIDAD DE NATACION ADAPTADA,
337822,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337823,NO,CANARIAS,PRESIDENCIA DEL GOBIERNO,,18/03/2017,SUFRAGA GASTOS DE LA COMPRA DE MATERIAL DEPORTIVO PARA LA MODALIDAD DE NATACION ADAPTADA,
337824,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337825,NO,CANARIAS,PRESIDENCIA DEL GOBIERNO,,18/03/2017,SUFRAGAR GASTOS DE LA COMPRA DE MATERIAL MUSICAL Y ESCOLAR,
337826,NO,CANARIAS,"CONSEJERÍA DE PRESIDENCIA, JUSTICIA E IGUALDAD",,18/03/2017,SUBVENCIÓN PARA EL ABONO AL COLEGIO DE PROCURADORES DE LAS PALMAS POR ACTUACIONES TO Y AJG 1º T 16,
337827,NO,CANARIAS,PRESIDENCIA DEL GOBIERNO,,18/03/2017,SUFRAGAR GASTOS DE LA COMPRA DE MATERIAL ESCOLAR Y MUSICAL,
337828,NO,CANARIAS,PRESIDENCIA DEL GOBIERNO,,18/03/2017,SUFRGAR GASTOS DE LA COMPRA DE MATERIAL DEPORTIVO,
337829,NO,CANARIAS,"CONSEJERÍA DE PRESIDENCIA, JUSTICIA E IGUALDAD",,18/03/2017,SUBVENCIÓN PARA EL ABONO AL COLEGIO DE PROCURADORES DE SC/TF POR ACTUACIONES TO Y AJG 1º T 16,
337830,NO,CANARIAS,"CONSEJERÍA DE PRESIDENCIA, JUSTICIA E IGUALDAD",,18/03/2017,SUBVENCIÓN PARA EL ABONO AL COLEGIO DE ABOGADOS DE SC/TF POR ACTUACIONES TO 1º T 16,
337831,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,PLAN EXTRAORDINARIO EMPLEO SOCIAL,
337832,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,ORDEN MTAS DE 13 DE ABRIL DE 1994 FOMENTO EMPLEO TRABAJADORES CON DISCAPACIDAD RD 1451/1983 DE 11 DE MAYO,
337833,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,SUBVENCIÓN COSTES SALARIALES,
337834,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,ORDEN MTAS DE 13 DE ABRIL DE 1994 FOMENTO EMPLEO TRABAJADORES CON DISCAPACIDAD RD 1451/1983 DE 11 DE MAYO,
337835,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,ORDEN MTAS DE 13 DE ABRIL DE 1994 FOMENTO EMPLEO TRABAJADORES CON DISCAPACIDAD RD 1451/1983 DE 11 DE MAYO,
337836,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención de establecimiento promoción empleo autónomo,
337837,NO,CANARIAS,PRESIDENCIA DEL GOBIERNO,,18/03/2017,"SUBVENCION INTERES PUBLICO, SOCIAL Y HUMANITARIO",
337838,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,ORDEN MTAS DE 13 DE ABRIL DE 1994 FOMENTO EMPLEO TRABAJADORES CON DISCAPACIDAD RD 1451/1983 DE 11 DE MAYO,
337839,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,ORDEN MTAS DE 13 DE ABRIL DE 1994 FOMENTO EMPLEO TRABAJADORES CON DISCAPACIDAD RD 1451/1983 DE 11 DE MAYO,
337840,NO,CANARIAS,PRESIDENCIA DEL GOBIERNO,,18/03/2017,SUFRAGAR GASTOS GENERALES,
337841,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,PLAN EXTRAORDINARIO EMPLEO SOCIAL,
337842,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención de establecimiento promoción empleo autónomo,
337843,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. DE 16 DE OCTUBRE DE 1998,
337844,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención de asistencia técnica promoción empleo autónomo,
337845,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención de establecimiento promoción empleo autónomo,
337846,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención de establecimiento promoción empleo autónomo,
337847,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,PRODAE 2016,
337848,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención de establecimiento promoción empleo autónomo,
337849,NO,CANARIAS,PRESIDENCIA DEL GOBIERNO,,18/03/2017,SUFRAGAR GASTOS GENERALES,
337850,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337851,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337852,NO,CANARIAS,PRESIDENCIA DEL GOBIERNO,,18/03/2017,SUFRAGAR GASTOS DE LA COMPRA DE MATERIAL INVENTARIABLE,
337853,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,OM 16 OCTUBRE 1998,
337854,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. DE 16 DE OCTUBRE DE 1998,
337855,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención de establecimiento promoción empleo autónomo,
337856,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,SUBVENCIÓN COSTES SALARIALES,
337857,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337858,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,SUBVENCION COSTES SALARIALES,
337859,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,PLAN EXTRAORDINARIO EMPLEO SOCIAL,
337860,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337861,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,SUBVENCION COSTES SALARIALES,
337862,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337863,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención de establecimiento promoción empleo autónomo,
337864,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337865,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337866,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención de establecimiento promoción empleo autónomo,
337867,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337868,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención de establecimiento promoción empleo autónomo,
337869,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,SUBVENCIÓN COSTES SALARIALES,
337870,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337871,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337872,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención de establecimiento promoción empleo autónomo,
337873,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337874,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención de establecimiento promoción empleo autónomo,
337875,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337876,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención de establecimiento promoción empleo autónomo,
337877,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337878,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,PLAN EXTRAORDINARIO DE EMPLEO SOCIAL,
337879,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337880,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,SUBVENCIÓN COSTES SALARIALES,
337881,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. de 16 de octubre de 1998,
337882,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención de establecimiento promoción empleo autónomo,
337883,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. de 16 de octubre de 1998,
337884,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337885,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. DE 16 DE OCTUBRE DE 199,
337886,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337887,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,PLAN EXTRAORDINARIO EMPLEO SOCIAL,
337888,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. de 16 de octubre de 1998,
337889,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,SUBVENCION COSTES SALARIALES CEE,
337890,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. de 16 de octubre de 1998,
337891,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. DE 16 DE OCTUBRE DE 1998,
337892,NO,CANARIAS,"CONSEJERÍA DE AGRICULTURA, GANADERÍA, PESCA Y AGUAS",,18/03/2017,AYUDA PREPARATORIA PARA LA ELABORACIÓN DE LAS ESTRATEGIAS DE DESARROLLO LOCAL PARTICIPATIVO,
337893,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. DE 16 DE OCTUBRE DE 1998,
337894,NO,CANARIAS,"CONSEJERÍA DE AGRICULTURA, GANADERÍA, PESCA Y AGUAS",,18/03/2017,AYUDA PREPARATORIA PARA LA ELABORACIÓN DE LAS ESTRATEGIAS DE DESARROLLO LOCAL PARTICIPATIVO,
337895,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337896,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. de 16 de octubre de 1998,
337897,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337898,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337899,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,PLAN EXTRAORDINARIO EMPLEO SOCIAL,
337900,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. DE 16 DE OCTUBRE DE 1998,
337901,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,PRODAE 2016,
337902,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,SUBVENCIÓN COSTES SALARIALES,
337903,NO,CANARIAS,"CONSEJERÍA DE AGRICULTURA, GANADERÍA, PESCA Y AGUAS",,18/03/2017,AYUDA PREPARATORIA PARA LA ELABORACIÓN DE LAS ESTRATEGIAS DE DESARROLLO LOCAL PARTICIPATIVO,
337904,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,ORDEN MTAS DE 13 DE ABRIL DE 1994 FOMENTO EMPLEO TRABAJADORES CON DISCAPACIDAD RD 1451/1983 DE 11 DE MAYO,
337905,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,PLAN EXTRAORDINARIO EMPLEO SOCIAL,
337906,NO,CANARIAS,"CONSEJERÍA DE AGRICULTURA, GANADERÍA, PESCA Y AGUAS",,18/03/2017,AYUDA PREPARATORIA PARA LA ELABORACIÓN DE LAS ESTRATEGIAS DE DESARROLLO LOCAL PARTICIPATIVO,
337907,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337908,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. DE 16 DE OCTUBRE DE 1998,
337909,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337910,NO,CANARIAS,"CONSEJERÍA DE AGRICULTURA, GANADERÍA, PESCA Y AGUAS",,18/03/2017,AYUDA PREPARATORIA PARA LA ELABORACIÓN DE LAS ESTRATEGIAS DE DESARROLLO LOCAL PARTICIPATIVO,
337911,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337912,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. DE 16 DE OCTUBRE DE 1998,
337913,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. de 16 de octubre de 1998,
337914,NO,CANARIAS,"CONSEJERÍA DE AGRICULTURA, GANADERÍA, PESCA Y AGUAS",,18/03/2017,AYUDA PREPARATORIA PARA LA ELABORACIÓN DE LAS ESTRATEGIAS DE DESARROLLO LOCAL PARTICIPATIVO,
337915,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337916,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337917,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. DE 16 DE OCTUBRE DE 1998,
337918,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337919,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337920,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,ORDEN MTAS DE 13 DE ABRIL DE 1994 FOMENTO EMPLEO TRABAJADORES CON DISCAPACIDAD RD 1451/1983 DE 11 DE MAYO,
337921,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,PLAN EXTRAORDINARIO DE EMPLEO SOCIAL,
337922,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337923,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,PLAN EXTRAORDINARIO EMPLEO SOCIAL,
337924,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. de 16 de octubre de 1998,
337925,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337926,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,SUBVENCION COSTES SALARIALES,
337927,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. DE 16 DE OCTUBRE DE 1998,
337928,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. DE 16 DE OCTUBRE DE  1998,
337929,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,SUBVENCION COSTES SALARIALES,
337930,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. de 16 de octubre de 1998,
337931,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,PLAN EXTRAORDINARIO EMPLEO SOCIAL,
337932,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. de 16 de octubre de 1998,
337933,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. de 16 de octubre de 1998,
337934,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,OM 16 OCTUBRE 1.998,
337935,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,O.M. DE 16 DE OCTUBRE DE 1998,
337936,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337937,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Subvención establecimiento promoción empleo autónomo,
337938,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,OM 14 DE OCTUBRE 1998,
337939,NO,CANARIAS,SERVICIO CANARIO DE EMPLEO,,18/03/2017,Servicio de asesoramiento al autoempleo y el emprendimiento,
